,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Depth,Mod
38,10,26,165,61,275,10,50,64,168,0.015292121571196523,55,NewGudkova
5,89,76,184,1,274,13,6,32,92,0.015314388360346822,55,NewGudkova
90,166,52,12,34,273,12,210,66,128,0.015432114471414415,55,NewGudkova
67,21,54,178,33,276,11,160,64,52,0.015521432843938277,55,NewGudkova
8,77,76,185,4,276,13,12,32,98,0.01559577509604038,55,NewGudkova
74,41,68,182,17,276,12,172,60,70,0.01572485574283043,55,NewGudkova
129,143,69,7,15,273,13,344,34,62,0.015884992028153914,55,NewGudkova
82,110,76,5,3,275,12,188,58,94,0.015904423938012842,55,NewGudkova
106,175,31,18,56,271,10,318,60,16,0.015910276001171588,55,NewGudkova
58,9,21,163,66,275,9,144,82,22,0.015922298417409837,55,NewGudkova
117,174,36,16,51,272,11,320,56,20,0.01593109063477536,55,NewGudkova
91,166,51,11,35,272,11,210,66,130,0.015981619165151714,55,NewGudkova
40,9,23,163,64,274,10,50,66,170,0.016015349947549874,55,NewGudkova
86,148,68,7,17,273,12,198,60,110,0.01642381731432194,55,NewGudkova
16,38,67,181,18,275,12,28,36,122,0.016458941608964845,55,NewGudkova
93,168,47,12,40,271,11,212,68,134,0.016661321532889854,55,NewGudkova
18,32,64,180,22,275,12,32,38,128,0.01687459567523673,55,NewGudkova
50,6,11,148,75,274,8,50,76,178,0.016883036515069363,55,NewGudkova
132,123,74,5,7,274,13,354,32,76,0.01713835573001297,55,NewGudkova
94,169,44,14,42,272,12,214,70,136,0.01726093435193388,55,NewGudkova
72,35,65,182,20,277,11,170,60,66,0.01726580621049181,55,NewGudkova
96,171,40,15,46,272,12,216,72,140,0.017368323914558625,55,NewGudkova
9,72,75,183,5,274,13,12,32,100,0.017582572194228874,55,NewGudkova
11,52,73,183,11,275,12,20,34,110,0.017593757705410214,55,NewGudkova
54,5,4,118,79,274,9,50,80,-176,0.017631135244062526,55,NewGudkova
48,6,12,147,73,274,9,50,74,178,0.018088907468938927,55,NewGudkova
53,5,5,128,79,274,8,50,80,-178,0.018116228877280878,55,NewGudkova
104,180,12,39,73,272,9,226,88,164,0.01826413493614131,55,NewGudkova
77,73,76,185,5,276,12,182,58,84,0.01831241410498624,55,NewGudkova
28,16,42,174,45,275,11,46,52,154,0.018321775675655103,55,NewGudkova
10,69,75,183,6,275,13,14,32,102,0.018438315536498846,55,NewGudkova
41,8,22,165,65,275,8,50,68,170,0.018462766860766474,55,NewGudkova
20,28,60,179,26,275,12,36,40,134,0.01846625653977461,55,NewGudkova
80,95,77,185,0,276,12,186,58,90,0.018616588886739314,55,NewGudkova
42,8,20,160,66,274,9,50,68,172,0.01861984262635503,55,NewGudkova
109,177,26,22,61,272,10,318,64,12,0.018811266956132604,55,NewGudkova
113,183,2,74,81,273,8,318,82,-4,0.018896969308373156,55,NewGudkova
35,11,30,171,58,276,9,50,62,164,0.01904009374201874,55,NewGudkova
63,14,40,175,47,276,9,152,70,38,0.019195448997050335,55,NewGudkova
0,114,76,6,4,275,13,0,32,82,0.019256212870224304,55,NewGudkova
105,175,30,21,57,272,11,318,60,14,0.01937198763972978,55,NewGudkova
123,164,56,11,30,273,12,330,42,40,0.0196425491271311,55,NewGudkova
47,6,14,154,73,274,8,50,74,176,0.01976526630603326,55,NewGudkova
125,156,61,9,24,273,13,334,38,48,0.019872196353359455,55,NewGudkova
102,178,21,24,66,272,9,224,82,158,0.019891587449353723,55,NewGudkova
107,176,27,23,59,272,11,318,62,12,0.020068526435359533,55,NewGudkova
46,7,15,152,71,274,9,50,72,176,0.020164572976935996,55,NewGudkova
84,144,69,6,15,273,13,196,60,108,0.020268900117088078,55,NewGudkova
89,162,56,9,30,272,12,206,64,124,0.020297326916182214,55,NewGudkova
44,7,18,157,69,274,9,50,70,174,0.020310757826516153,55,NewGudkova
36,11,28,167,58,275,10,50,62,166,0.02032879273354237,55,NewGudkova
31,12,35,172,52,275,9,48,58,160,0.020503917679599325,55,NewGudkova
135,112,76,4,4,273,13,358,32,82,0.020611113911374008,55,NewGudkova
122,167,50,11,36,272,11,326,46,34,0.020692691856787085,55,NewGudkova
33,182,5,59,79,273,8,48,88,-170,0.020755016540482434,55,NewGudkova
43,7,19,162,68,274,8,50,70,172,0.020845471742469708,55,NewGudkova
127,151,65,8,20,273,13,338,36,54,0.020855723015553863,55,NewGudkova
62,13,37,173,50,275,10,150,72,36,0.02085651694489217,55,NewGudkova
114,3,1,101,80,273,9,318,84,-8,0.021236136256857364,55,NewGudkova
131,140,71,6,13,273,13,346,34,66,0.021266299892523967,55,NewGudkova
45,7,16,158,71,274,8,50,72,174,0.021295893057249347,55,NewGudkova
115,183,0,93,81,273,8,318,84,-6,0.021663513856242593,55,NewGudkova
70,29,60,181,26,277,12,166,62,60,0.021670039212079426,55,NewGudkova
120,169,45,12,42,271,11,322,50,28,0.021872799810986582,55,NewGudkova
61,12,30,170,57,276,9,148,76,30,0.021937261405995005,55,NewGudkova
22,24,57,178,29,275,12,38,42,138,0.022016832146264324,55,NewGudkova
71,30,62,180,24,275,12,166,62,62,0.022078661079927373,55,NewGudkova
25,20,50,179,38,277,10,44,48,146,0.02211643702147935,55,NewGudkova
100,176,25,22,62,271,10,222,80,154,0.022278863622062186,55,NewGudkova
75,59,74,183,8,275,12,178,58,80,0.022340133809335878,55,NewGudkova
99,177,28,20,59,272,10,222,78,152,0.02255958693645806,55,NewGudkova
57,9,23,165,64,274,9,144,80,24,0.022559651758057082,55,NewGudkova
55,7,18,158,69,274,9,142,84,20,0.022605601936114834,55,NewGudkova
64,16,44,176,43,276,10,154,68,42,0.02265636282877348,55,NewGudkova
95,170,43,13,44,271,11,214,70,138,0.022991999865601978,55,NewGudkova
85,146,69,8,15,275,13,198,60,108,0.023067068931093133,55,NewGudkova
13,47,71,181,13,274,13,22,34,114,0.023151961454496852,55,NewGudkova
68,24,55,179,31,277,11,162,64,54,0.023521065772379925,55,NewGudkova
29,16,40,175,47,276,10,48,54,156,0.02383929120765167,55,NewGudkova
66,21,51,176,35,275,11,158,66,50,0.02386009203767356,55,NewGudkova
14,49,71,183,13,276,13,24,34,114,0.02398127523880805,55,NewGudkova
19,80,50,180,7,276,38,50,10,140,0.00044299386645940187,15,TAYAK
75,72,49,177,11,276,37,176,84,78,0.0012271395939321688,15,TAYAK
96,137,42,23,23,273,38,300,24,6,0.0013135777145951628,15,TAYAK
137,181,2,87,55,273,34,312,64,-24,0.0013529308027935994,15,TAYAK
87,110,50,11,7,274,38,192,84,98,0.00228848616033319,15,TAYAK
89,128,46,18,17,273,38,200,86,108,0.0027702748226015317,15,TAYAK
66,36,33,155,35,277,35,68,36,-178,0.003016719161002007,15,TAYAK
28,6,2,100,55,274,34,56,64,-156,0.0031722111489779947,15,TAYAK
144,111,50,11,8,275,38,318,10,36,0.004241901730496975,15,TAYAK
12,86,51,182,4,275,38,38,8,126,0.004358516821795409,15,TAYAK
72,56,44,169,21,277,37,168,86,68,0.0047075025172656415,15,TAYAK
23,179,5,82,54,273,35,52,70,-150,0.005080547434423504,15,TAYAK
27,76,50,178,10,276,37,56,12,148,0.0057780150938952345,15,TAYAK
43,67,48,174,15,276,37,64,16,160,0.005888629503297458,15,TAYAK
65,38,35,158,33,277,35,68,34,-180,0.006113888403171934,15,TAYAK
136,116,49,13,10,274,38,312,12,28,0.006852060815532009,15,TAYAK
97,140,41,25,25,273,37,300,26,4,0.007441779305580079,15,TAYAK
114,159,27,42,41,272,36,302,42,-8,0.007603688411589927,15,TAYAK
121,166,21,51,46,272,35,304,48,-12,0.007951022416313451,15,TAYAK
152,106,50,9,5,275,38,330,8,50,0.008112907530051776,15,TAYAK
53,27,26,144,43,276,35,66,44,-172,0.008250294802577468,15,TAYAK
95,133,43,21,21,273,38,300,22,8,0.00849215866980795,15,TAYAK
158,29,28,148,41,277,34,332,86,-48,0.008636253770292934,15,TAYAK
29,75,49,178,10,276,38,58,12,150,0.008904830761424556,15,TAYAK
33,71,49,176,12,276,37,60,14,154,0.009067020259905816,15,TAYAK
38,71,49,176,12,276,38,62,14,156,0.009368271700701345,15,TAYAK
52,29,28,147,41,276,35,66,42,-174,0.009428931992214168,15,TAYAK
14,86,51,182,4,276,38,40,8,128,0.009680982991892049,15,TAYAK
93,140,41,25,25,272,37,206,88,116,0.00985721008105167,15,TAYAK
49,63,47,172,17,276,37,66,18,164,0.009919642777428897,15,TAYAK
106,152,32,34,35,271,36,300,36,-4,0.010484036212614428,15,TAYAK
11,156,30,39,37,272,37,36,86,-128,0.010540360133983365,15,TAYAK
155,105,51,9,4,275,38,332,8,52,0.010579550575489706,15,TAYAK
129,120,48,15,12,274,38,308,14,22,0.010689672217229308,15,TAYAK
18,81,51,180,7,276,37,48,10,138,0.011079355082268372,15,TAYAK
76,76,50,179,9,276,38,178,84,80,0.011261039466244363,15,TAYAK
147,111,50,11,7,275,38,320,10,38,0.011533173439843319,15,TAYAK
142,8,5,105,54,274,35,316,70,-30,0.011623114324543812,15,TAYAK
98,143,39,27,27,273,37,300,28,2,0.011676026637142812,15,TAYAK
86,106,50,9,5,274,38,190,84,96,0.011838146838419859,15,TAYAK
64,41,37,160,31,277,35,68,32,178,0.011962011393694877,15,TAYAK
104,150,34,32,33,272,36,300,34,-2,0.012236257234738807,15,TAYAK
45,22,22,139,47,276,34,64,48,-170,0.012427268212585649,15,TAYAK
69,44,39,163,29,277,35,162,88,60,0.012473643532204374,15,TAYAK
58,53,44,168,23,277,36,68,24,170,0.012647226107456326,15,TAYAK
141,111,49,11,8,274,38,316,10,34,0.012785568760452982,15,TAYAK
20,177,7,76,53,272,35,50,72,-148,0.012815594003198122,15,TAYAK
116,124,47,17,15,274,38,304,16,16,0.01283381754570556,15,TAYAK
115,161,25,45,43,271,36,302,44,-10,0.012874137910932273,15,TAYAK
111,130,45,19,19,273,37,302,20,12,0.013082947979864314,15,TAYAK
123,120,48,15,13,274,38,306,14,20,0.013648155806241933,15,TAYAK
99,146,37,30,29,273,37,300,30,0,0.01404492719012236,15,TAYAK
56,57,45,170,21,278,36,68,22,168,0.014096425576070017,15,TAYAK
67,34,31,152,37,277,35,68,38,-176,0.0141693088881329,15,TAYAK
60,50,42,166,25,277,36,68,26,172,0.014537837584857667,15,TAYAK
13,159,26,43,41,271,36,38,84,-132,0.014847359034376761,15,TAYAK
42,16,14,125,51,275,34,62,54,-164,0.014878621502473403,15,TAYAK
30,10,8,111,54,274,34,58,60,-160,0.014878876481246672,15,TAYAK
131,174,12,68,52,273,35,308,56,-18,0.015020875797995397,15,TAYAK
63,44,39,162,29,277,35,68,30,176,0.01517899928891179,15,TAYAK
40,18,17,129,49,275,34,62,52,-166,0.015485254296715899,15,TAYAK
101,149,35,32,31,273,37,300,32,-2,0.015527916562507472,15,TAYAK
74,68,49,175,13,276,37,174,84,76,0.015773882229575195,15,TAYAK
62,47,41,164,27,277,36,68,28,174,0.015882692089345677,15,TAYAK
36,13,10,118,53,275,34,60,58,-162,0.015910194342546414,15,TAYAK
109,126,46,17,17,272,38,302,18,14,0.015958348153671954,15,TAYAK
88,115,50,12,9,275,38,194,84,100,0.016075592976430575,15,TAYAK
10,157,29,39,39,271,36,36,86,-130,0.01610925891694264,15,TAYAK
159,105,51,9,4,276,38,334,8,54,0.016145553874189564,15,TAYAK
57,55,44,168,21,276,37,68,22,170,0.01631162893253205,15,TAYAK
145,10,7,111,53,275,35,318,72,-32,0.016432316388506712,15,TAYAK
51,59,46,170,19,276,37,66,20,166,0.016602523836301845,15,TAYAK
154,27,25,144,43,277,35,330,84,-46,0.016689715984514446,15,TAYAK
126,170,16,60,49,273,36,306,52,-16,0.016802433865501808,15,TAYAK
15,85,50,182,5,276,38,42,8,130,0.016943938012062357,15,TAYAK
70,46,40,163,27,276,36,162,88,62,0.017496877633307564,15,TAYAK
102,147,36,30,31,272,36,300,32,0,0.017540641813924163,15,TAYAK
143,7,4,103,56,274,33,316,70,-28,0.017583581007219254,15,TAYAK
108,128,45,19,17,274,38,302,18,12,0.017755173416822725,15,TAYAK
103,151,33,34,33,273,37,300,34,-4,0.01791247869793932,15,TAYAK
132,175,9,72,52,272,35,308,58,-20,0.01795494205268896,15,TAYAK
150,106,50,9,5,275,39,326,8,46,0.01813942111987847,15,TAYAK
107,155,30,37,37,271,37,300,38,-6,0.018214658135652703,15,TAYAK
47,21,19,135,48,276,34,64,50,-168,0.018529770319867384,15,TAYAK
135,177,8,76,54,273,34,310,60,-20,0.018804224271261716,15,TAYAK
134,178,7,78,53,273,35,310,60,-22,0.018932088070613466,15,TAYAK
39,67,48,174,14,276,37,62,16,158,0.01894289098018065,15,TAYAK
59,52,43,166,23,276,37,68,24,172,0.018967442256450716,15,TAYAK
46,21,21,136,46,275,35,64,48,-168,0.019049177186617538,15,TAYAK
128,171,14,62,51,272,34,306,54,-16,0.019096840808077283,15,TAYAK
117,122,47,15,15,272,38,304,16,18,0.019243749898448466,15,TAYAK
157,30,29,148,39,276,36,332,86,-50,0.019288187498875037,15,TAYAK
160,103,51,7,4,274,38,334,8,56,0.01965246818644277,15,TAYAK
5,87,51,182,3,275,37,32,8,120,0.01973852686566226,15,TAYAK
55,59,45,170,19,276,37,68,20,168,0.01980210954038916,15,TAYAK
138,116,49,13,10,275,38,314,12,30,0.019852399890035653,15,TAYAK
26,182,2,89,54,274,34,54,68,-152,0.01989313618917155,15,TAYAK
25,76,50,178,9,276,37,54,12,146,0.020188442285182677,15,TAYAK
94,130,44,19,19,272,38,300,20,10,0.020268656188302203,15,TAYAK
6,150,34,33,33,272,37,32,88,-124,0.020307451471609277,15,TAYAK
85,104,50,9,3,276,38,190,84,94,0.020749381413612572,15,TAYAK
83,100,50,7,1,276,38,188,84,92,0.020909788419419463,15,TAYAK
127,169,17,58,49,272,34,306,52,-14,0.020970529812767955,15,TAYAK
71,52,43,167,23,276,36,166,86,66,0.021120091636730794,15,TAYAK
78,81,50,180,7,277,38,180,84,82,0.021138108272379583,15,TAYAK
48,65,47,174,17,278,37,66,18,162,0.021369139990591448,15,TAYAK
119,126,47,17,17,273,37,304,18,16,0.021411259881506245,15,TAYAK
122,167,18,55,48,271,35,304,50,-14,0.021647344556709466,15,TAYAK
113,158,29,39,39,272,36,302,40,-6,0.021694325549071056,15,TAYAK
54,61,46,172,19,278,37,68,20,166,0.02177821483668124,15,TAYAK
31,9,5,107,54,275,34,58,62,-158,0.021814371331771967,15,TAYAK
140,5,2,98,54,273,34,314,68,-28,0.021925750632464203,15,TAYAK
84,102,50,7,3,274,38,188,84,94,0.021976581041949363,15,TAYAK
2,96,50,5,0,275,39,4,6,88,0.022007177750717182,15,TAYAK
100,145,38,27,29,272,36,300,30,2,0.02208356402635016,15,TAYAK
161,33,32,152,37,276,35,334,88,-52,0.022133914151084195,15,TAYAK
120,167,20,54,46,273,36,304,48,-14,0.022160279872747123,15,TAYAK
110,132,44,21,19,274,38,302,20,10,0.022259503656732217,15,TAYAK
3,96,50,6,0,276,39,6,6,90,0.022395027928066216,15,TAYAK
82,95,50,186,0,276,38,186,84,90,0.022395027928066216,15,TAYAK
50,61,46,172,19,278,36,66,20,164,0.02240798724055989,15,TAYAK
130,118,49,13,12,273,38,308,14,24,0.022425397825210358,15,TAYAK
8,153,33,35,35,272,36,34,88,-126,0.02245205455533803,15,TAYAK
22,180,4,84,56,273,33,52,70,-152,0.022728062699018173,15,TAYAK
24,80,50,180,8,276,38,54,10,144,0.022788910836807983,15,TAYAK
79,83,50,180,5,275,38,180,84,84,0.0228178267113327,15,TAYAK
34,14,13,122,52,275,33,60,56,-164,0.022921195993697754,15,TAYAK
139,184,0,94,55,274,34,314,66,-26,0.022937463968914076,15,TAYAK
153,103,51,7,4,273,38,330,8,52,0.022969959329998294,15,TAYAK
146,9,6,109,55,275,33,318,72,-30,0.023032221123249177,15,TAYAK
61,48,41,164,25,276,37,68,26,174,0.023072195622350126,15,TAYAK
118,128,46,19,17,274,38,304,18,14,0.023151430672464782,15,TAYAK
149,19,18,132,48,275,34,324,80,-40,0.02318918077938248,15,TAYAK
105,154,31,37,35,273,37,300,36,-6,0.023198652439830443,15,TAYAK
35,13,12,119,52,274,35,60,56,-162,0.02324746548931966,15,TAYAK
80,87,50,182,3,275,38,182,84,86,0.023330012074895427,15,TAYAK
112,134,44,21,21,273,37,302,22,10,0.023330372862249486,15,TAYAK
68,47,40,164,27,278,36,70,28,176,0.02333340354323801,15,TAYAK
4,95,50,186,0,276,39,8,6,92,0.023349136465870616,15,TAYAK
81,91,50,184,1,275,38,184,84,88,0.023368794355837646,15,TAYAK
125,122,48,15,15,273,37,306,16,20,0.023427801358512156,15,TAYAK
92,138,42,25,23,274,38,206,88,114,0.02343712200841593,15,TAYAK
77,79,50,178,7,275,38,178,84,82,0.02346080281522151,15,TAYAK
90,132,45,20,19,274,37,202,86,110,0.023669760310907315,15,TAYAK
41,17,16,129,51,276,33,62,54,-166,0.023772120469770626,15,TAYAK
32,75,49,178,10,277,38,60,12,152,0.023837953914022516,15,TAYAK
17,171,16,60,50,273,34,46,78,-142,0.023894560379081824,15,TAYAK
73,66,48,175,15,278,37,174,84,74,0.023956881860225706,15,TAYAK
91,136,42,23,23,272,38,204,88,114,0.02398432221778998,15,TAYAK
37,12,9,115,52,275,35,60,58,-160,0.02400020205203063,15,TAYAK
90,140,41,25,25,272,37,206,88,116,0.002132633151764923,35,TAYAK
109,159,27,42,41,272,36,302,42,-8,0.0025200239982753956,35,TAYAK
68,41,37,160,31,277,35,68,32,178,0.0027359128297622867,35,TAYAK
21,81,51,180,7,276,37,48,10,138,0.003434031695155395,35,TAYAK
116,166,21,51,46,272,35,304,48,-12,0.0035665504554840176,35,TAYAK
60,29,28,147,41,276,35,66,42,-174,0.0036966622809590783,35,TAYAK
67,44,39,162,29,277,35,68,30,176,0.004219642282498319,35,TAYAK
51,22,22,139,47,276,34,64,48,-170,0.004460767234565967,35,TAYAK
66,47,41,164,27,277,36,68,28,174,0.004584055164516239,35,TAYAK
65,50,42,166,25,277,36,68,26,172,0.005023022462031825,35,TAYAK
132,181,2,87,55,273,34,312,64,-24,0.005242239484477474,35,TAYAK
69,38,35,158,33,277,35,68,34,-180,0.005536759843326675,35,TAYAK
37,71,49,176,12,276,37,60,14,154,0.005986401109919694,35,TAYAK
84,115,50,12,9,275,38,194,84,100,0.006816860962006235,35,TAYAK
31,76,50,178,10,276,37,56,12,148,0.007138828249328683,35,TAYAK
105,130,45,19,19,273,37,302,20,12,0.0071990951065632434,35,TAYAK
79,68,49,175,13,276,37,174,84,76,0.007959667362257747,35,TAYAK
93,140,41,25,25,273,37,300,26,4,0.00797352458570825,35,TAYAK
142,111,50,11,7,275,38,320,10,38,0.008120128531666755,35,TAYAK
28,76,50,178,9,276,37,54,12,146,0.0084871588229308,35,TAYAK
33,6,2,100,55,274,34,56,64,-156,0.008950589921860047,35,TAYAK
63,53,44,168,23,277,36,68,24,170,0.009331448566868423,35,TAYAK
8,86,51,182,4,275,38,34,8,122,0.009626426676169406,35,TAYAK
71,44,39,163,29,277,35,162,88,60,0.009651687775284112,35,TAYAK
42,67,48,174,14,276,37,62,16,158,0.009922415476802279,35,TAYAK
92,137,42,23,23,273,38,300,24,6,0.01008714922220265,35,TAYAK
101,150,34,32,33,272,36,300,34,-2,0.010361173099136095,35,TAYAK
74,52,43,167,23,276,36,166,86,66,0.01068948047526075,35,TAYAK
83,110,50,11,7,274,38,192,84,98,0.01073224022136121,35,TAYAK
156,29,28,148,41,277,34,332,86,-48,0.01076415111733739,35,TAYAK
95,143,39,27,27,273,37,300,28,2,0.010952880916608534,35,TAYAK
133,116,49,13,10,275,38,314,12,30,0.011061152542039798,35,TAYAK
27,179,5,82,54,273,35,52,70,-150,0.011119318984383949,35,TAYAK
131,116,49,13,10,274,38,312,12,28,0.01121600016016292,35,TAYAK
138,7,4,103,56,274,33,316,70,-28,0.011515199794597298,35,TAYAK
100,147,36,30,31,272,36,300,32,0,0.011581450617395144,35,TAYAK
106,134,44,21,21,273,37,302,22,10,0.011710876463499349,35,TAYAK
122,120,48,15,12,274,38,308,14,22,0.011988848618727531,35,TAYAK
80,72,49,177,11,276,37,176,84,78,0.012064472528773507,35,TAYAK
114,126,47,17,17,273,37,304,18,16,0.01207156280449247,35,TAYAK
6,87,51,182,3,275,37,32,8,120,0.0124603228815296,35,TAYAK
36,10,8,111,54,274,34,58,60,-160,0.012525023664417843,35,TAYAK
22,80,50,180,7,276,38,50,10,140,0.012545537970086406,35,TAYAK
108,158,29,39,39,272,36,302,40,-6,0.01256524809078593,35,TAYAK
49,63,47,172,17,276,37,64,18,162,0.013249267542113754,35,TAYAK
70,36,33,155,35,277,35,68,36,-178,0.013257643517273293,35,TAYAK
130,177,8,76,54,273,34,310,60,-20,0.013334218621952176,35,TAYAK
120,169,17,58,49,272,34,306,52,-14,0.013446944535383625,35,TAYAK
11,157,29,39,39,271,36,36,86,-130,0.013464581906572438,35,TAYAK
9,153,33,35,35,272,36,34,88,-126,0.013588800830512036,35,TAYAK
157,105,51,9,4,276,38,334,8,54,0.013717470566294666,35,TAYAK
164,102,51,7,3,274,37,338,8,60,0.013774042924289081,35,TAYAK
162,103,51,7,4,274,38,336,8,58,0.014057942114739761,35,TAYAK
124,174,12,68,52,273,35,308,56,-18,0.014069009208124232,35,TAYAK
88,132,45,20,19,274,37,202,86,110,0.014109356604218849,35,TAYAK
154,105,51,9,4,275,38,332,8,52,0.01415406319139045,35,TAYAK
44,18,17,129,49,275,34,62,52,-166,0.014662099799215738,35,TAYAK
56,59,46,170,19,276,37,66,20,166,0.014667034566694256,35,TAYAK
87,128,46,18,17,273,38,200,86,108,0.01466987260157589,35,TAYAK
97,146,37,30,29,273,37,300,30,0,0.014776726524376905,35,TAYAK
139,111,50,11,8,275,38,318,10,36,0.014830551189745411,35,TAYAK
35,71,50,176,12,276,37,58,14,152,0.015092540312692216,35,TAYAK
55,61,46,172,19,278,36,66,20,164,0.015146151435556367,35,TAYAK
117,124,47,17,15,274,38,306,16,18,0.015292001220345162,35,TAYAK
98,145,38,27,29,272,36,300,30,2,0.015292629403128036,35,TAYAK
102,152,32,34,35,271,36,300,36,-4,0.015555186070662152,35,TAYAK
118,122,48,15,15,273,37,306,16,20,0.015643715749803708,35,TAYAK
59,31,30,150,39,276,34,66,40,-176,0.015816998618153843,35,TAYAK
39,13,10,118,53,275,34,60,58,-162,0.016075457838500836,35,TAYAK
12,156,30,39,37,272,37,36,86,-128,0.016402795302245428,35,TAYAK
61,27,26,144,43,276,35,66,44,-172,0.016458545077720963,35,TAYAK
75,56,44,169,21,277,37,168,86,68,0.01648365870375336,35,TAYAK
26,180,4,84,56,273,33,52,70,-152,0.0165628279663079,35,TAYAK
23,177,7,76,53,272,35,50,72,-148,0.01671737709279642,35,TAYAK
47,67,48,174,15,276,37,64,16,160,0.016808975928822963,35,TAYAK
38,14,13,122,52,275,33,60,56,-164,0.016830725302395204,35,TAYAK
127,120,49,15,12,275,38,310,14,24,0.017064849558884067,35,TAYAK
159,33,32,152,37,276,35,334,88,-52,0.01722682878920021,35,TAYAK
160,31,31,152,39,277,34,334,88,-50,0.01728519025374995,35,TAYAK
137,8,5,105,54,274,35,316,70,-30,0.017605534115562885,35,TAYAK
62,57,45,170,21,278,36,68,22,168,0.0176166769945142,35,TAYAK
153,106,50,9,5,275,38,330,8,50,0.01797600403557116,35,TAYAK
3,89,52,184,3,276,37,30,8,116,0.018111883707264954,35,TAYAK
91,133,43,21,21,273,38,300,22,8,0.018313863368987666,35,TAYAK
20,171,16,60,50,273,34,46,78,-142,0.018411396466878543,35,TAYAK
115,164,23,48,45,272,35,304,46,-10,0.018460857819623762,35,TAYAK
5,89,51,184,3,277,37,32,8,118,0.018505952551336843,35,TAYAK
147,15,15,126,52,275,33,322,78,-36,0.018605200723103617,35,TAYAK
99,149,35,32,31,273,37,300,32,-2,0.01885340901359561,35,TAYAK
78,66,48,175,15,278,37,174,84,74,0.01888480898493405,35,TAYAK
96,142,40,25,27,271,36,300,28,4,0.019150841234770666,35,TAYAK
166,102,52,7,3,275,37,342,8,64,0.019327768814690418,35,TAYAK
72,46,40,163,27,276,36,162,88,62,0.01935237627865501,35,TAYAK
1,90,52,184,3,276,37,28,8,114,0.01938617922340117,35,TAYAK
